avg(num_followers),avg(pid),avg(avg(pid)),avg(avg(num_followers)),avg(avg(acousticness)),avg(avg(danceability)),avg(avg(duration_ms)),avg(avg(energy)),avg(avg(instrumentalness)),avg(avg(key)),avg(avg(liveness)),avg(avg(loudness)),avg(avg(mode)),avg(avg(speechiness)),avg(avg(tempo)),avg(avg(valence))
47.0,494336.6923076923,494336.6923076923,47.0,0.2995014706470214,0.555082624389223,231887.54773314862,0.6194790702313344,0.1057180967945372,5.131997824306785,0.2007184274117323,-8.141244778927579,0.6843087681022602,0.07799242798138553,119.48863454736797,0.4605498056026578
37.0,444346.2962962963,444346.2962962963,37.0,0.23866235224318416,0.5759172454689443,230014.75742246353,0.6718561974826066,0.1148028405748341,5.328763609326607,0.18643025262959517,-7.369890622937155,0.6639026866759992,0.07551763582751292,122.14733115752325,0.5183289364658277
1208.0,738367.0,738367.0,1208.0,0.14229574758620692,0.43744827586206897,239386.3103448276,0.7012068965517243,0.054120881034482766,5.068965517241379,0.20800000000000002,-6.525551724137933,0.7241379310344828,0.06808275862068966,134.47575862068965,0.40096551724137935
38.0,472105.61363636365,472105.61363636365,38.0,0.32702256531413637,0.5656825503376091,238302.50644759636,0.5686907169679775,0.13252127162379682,5.146577572861806,0.18528062699068107,-8.69598077278542,0.6656841273451396,0.08323009117751808,119.78866995154512,0.4442010765709688
33.0,442560.52173913043,442560.52173913043,33.0,0.28197700910941564,0.5982694095732369,247873.0223606825,0.6051517835293615,0.06489357953860522,5.2389789987145825,0.1880347168925935,-7.860321962827811,0.6577669875964345,0.09163828268284047,119.32578250773824,0.4658017911582212
43.0,507219.3157894737,507219.3157894737,43.0,0.2807477223979487,0.5853584221559618,249386.20757171497,0.6062834477248712,0.11133953306402308,5.141540431826863,0.19852206476841164,-8.12134312903043,0.66663703802989,0.08498659100038788,121.45085387074646,0.4315197209871054
67.0,412175.375,412175.375,67.0,0.16147963032438492,0.6307956241317658,233381.4179357752,0.7127977003518711,0.07981896498040703,5.285579907263492,0.16777258158623154,-6.7741226056448545,0.627952137295273,0.09823886529890088,118.5536579379953,0.5563693570137369
1283.0,551199.0,551199.0,1283.0,0.11937724210526317,0.7216210526315789,242467.0,0.7502105263157894,1.338595789473684E-4,5.894736842105263,0.3100063157894738,-6.322242105263157,0.6210526315789474,0.2525252631578948,119.32802105263164,0.5734631578947366
9188.0,738190.0,738190.0,9188.0,0.04913333333333333,0.7513333333333334,231221.46666666667,0.5263333333333332,0.004972465333333333,5.333333333333333,0.19174666666666668,-10.745466666666665,0.6666666666666666,0.16599999999999998,116.29793333333332,0.6969333333333334
60.0,550003.0,550003.0,60.0,0.25212814036698056,0.5710294568196191,238669.97440200968,0.635673096813295,0.043430751416093386,5.329078244677113,0.19001413609373902,-6.847546591595813,0.6529953973719346,0.0783953887463987,121.2451268038086,0.4301774151675919
333.0,243513.0,243513.0,333.0,0.07459338095238095,0.6901428571428572,240487.52380952382,0.754047619047619,0.0038269604761904767,3.8095238095238093,0.2592,-5.78152380952381,0.6190476190476191,0.1252904761904762,123.39028571428571,0.5962428571428572
261.0,398335.6666666667,398335.6666666667,261.0,0.11463109174297927,0.6157104700854701,227668.57585470084,0.7566178266178265,0.13096309370115994,4.6822344322344325,0.21270057997557992,-5.712733592796094,0.5206807081807082,0.07424674145299144,122.60812614468864,0.4247001297313797
253.0,588574.5,588574.5,253.0,0.3172753382352942,0.5591514705882352,228507.99764705883,0.579259705882353,0.046522831197058814,4.109999999999999,0.17095835294117645,-7.683684705882353,0.8129411764705883,0.04818526470588236,120.72671588235295,0.384695294117647
49.0,420160.5652173913,420160.5652173913,49.0,0.35098235463390404,0.5594241076623346,243974.7041449148,0.5565780630701926,0.13880523311151577,4.883795393335368,0.18656038650255524,-8.504916361262833,0.677477423397153,0.07927487051888375,116.57517728354283,0.4086752176507783
96.0,443466.3333333333,443466.3333333333,96.0,0.5626238528392618,0.4874223367895724,279151.6916163182,0.43689622126523914,0.2939541708080286,4.721228676874652,0.141688004159165,-12.31729235573735,0.7199007128647135,0.05513065410934468,117.01266247451736,0.36957536937207763
207.0,514061.0,514061.0,207.0,0.5226321428571429,0.5048571428571429,261311.83333333334,0.384,0.03569009499999999,5.5476190476190474,0.17678571428571432,-10.984690476190476,0.7380952380952381,0.039190476190476185,118.19185714285716,0.3203738095238095
390.0,577066.0,577066.0,390.0,0.22422182294736837,0.6039989473684211,234749.20175438595,0.6230210526315789,0.0015148301473684208,4.93859649122807,0.20311266666666666,-6.811264561403508,0.5007017543859649,0.160480350877193,117.57377298245613,0.4520095438596492
45.0,511203.04,511203.04,45.0,0.20324506171861706,0.6327783847571729,232870.01255046923,0.6831829362737062,0.05524087464971714,5.206609587961663,0.19188208485738634,-6.516630855414157,0.5913924638016786,0.10007722252714435,121.17361359401536,0.4923123746107558
51.0,558977.0,558977.0,51.0,0.2857353696770134,0.6030082997712114,234382.09495979038,0.6013909823562819,0.04091493608025585,5.06052031361655,0.19376408589764493,-7.606273839560039,0.6609352955006431,0.11957581789583684,119.30803942377085,0.45824002386436075
227.0,284830.0,284830.0,227.0,0.18172298536308576,0.6424024786238355,230186.63841417513,0.6644932360310558,0.028941362603257265,5.1184958595970835,0.178247561825148,-7.240604341524251,0.6812283008056088,0.09948257463399286,124.0656627397445,0.5222146082628284
222.0,445529.0,445529.0,222.0,0.3244232653061225,0.5689897959183672,216031.76530612246,0.6338632653061224,0.005138148061224491,5.73469387755102,0.2596091836734693,-7.164663265306123,0.826530612244898,0.051937755102040836,117.7642755102041,0.4982826530612243
142.0,129748.66666666667,129748.66666666667,142.0,0.43083528066285437,0.5726900649628505,334905.72880927374,0.5467550297584317,0.019445667947251714,5.157233438363091,0.17244694635702337,-8.671663807523244,0.6655580192165558,0.07054334033531723,125.47364534951566,0.5065947971369665
128.0,215063.5,215063.5,128.0,0.33849995746974154,0.5201621541062096,264882.1768506038,0.5441643656733067,0.2217477957486415,5.252165873369174,0.1926931423867826,-11.000680094355186,0.59039777980469,0.09512567002248627,118.35899388657663,0.3831126231582683
107.0,479756.0,479756.0,107.0,0.16859137650145203,0.5843090637674287,234011.06983060433,0.6963964444212518,0.11021966062434403,5.512528398822163,0.19391735800477253,-6.425227059667505,0.49668193508153463,0.07089659481964801,123.08341106623959,0.4038830873439229
294.0,554359.5,554359.5,294.0,0.18436111538461541,0.5853756410256411,232270.03974358976,0.7262794871794872,0.13338706826923077,5.570512820512821,0.1764991025641026,-6.611243589743589,0.6820512820512821,0.07906923076923077,112.5697435897436,0.48070769230769217
179.0,544912.0,544912.0,179.0,0.33906750689655163,0.5827810344827586,225468.09568965517,0.5364086206896552,0.00935080644827586,4.448275862068965,0.1574663793103449,-7.56088448275862,0.5603448275862069,0.10496456896551723,125.20943706896551,0.3524093965517241
31.0,553973.421875,553973.421875,31.0,0.30027177344091815,0.5809615037910165,241964.90406475528,0.6040903922858409,0.10206712458874392,5.045295285003971,0.18561348100911312,-8.297686839508751,0.6690227624637294,0.08146124967951592,119.89162015363546,0.47287435969605895
53.0,374391.9375,374391.9375,53.0,0.30062725941289725,0.587081791555898,227972.10937534223,0.5780229056528089,0.0776665209741974,5.302637464599498,0.16828137069550075,-8.30882650820283,0.7395798170880206,0.06621582630356398,118.42730450699875,0.4708341005764864
46.0,563081.4444444445,563081.4444444445,46.0,0.27529243829386535,0.546817545368377,267660.89335016964,0.607742704005047,0.11905460183720779,5.201982286607775,0.21093791385717703,-8.484658816518854,0.6653745943514825,0.080634507644842,119.29480515812767,0.4646484811793288
463.0,914882.0,914882.0,463.0,0.16780264881516585,0.5751753554502369,227700.95260663508,0.709744075829384,0.012429736540284361,5.180094786729858,0.17194739336492898,-5.956976303317534,0.6635071090047393,0.06268056872037912,124.73399052132699,0.4781563981042653
119.0,362968.3333333333,362968.3333333333,119.0,0.19983612242144558,0.5196961809828533,253653.32932357045,0.6444911395520552,0.06345556728407785,4.874979489703832,0.18365488657806228,-7.428281575600951,0.6214312084666502,0.06741785011075561,122.98477822729508,0.44645861945196486
422.0,452119.25,452119.25,422.0,0.10179817355691037,0.5256975541120746,228445.35963551514,0.801635059561649,0.013778224175541424,5.071426176297011,0.1975366973763751,-5.277258871589581,0.661197558278861,0.08513588678828796,130.0860345746951,0.5025679505735972
130.0,715551.0,715551.0,130.0,0.16302946283610756,0.580836339022202,213714.2398265119,0.736958138473348,0.0026579839460657505,5.180582322120308,0.23778012800489473,-6.322722472756232,0.6636909040134285,0.10764242620134291,124.05781789878873,0.52116811374839
84.0,728442.3333333334,728442.3333333334,84.0,0.32581195822903525,0.5623144839759372,246008.70463133193,0.5460481750837808,0.04516815433462184,5.492172044839044,0.16865894056613526,-8.019462089803167,0.7184728762744715,0.07678193380090938,117.33518522265216,0.36667505747352963
167.0,405619.0,405619.0,167.0,0.19492796021857925,0.6216570856102003,218940.30981785062,0.6624475956284154,0.03645890333724955,4.945828779599272,0.1856038624772313,-6.450237586520948,0.5758834244080145,0.09960445355191257,122.5123373132969,0.4843085828779599
42.0,410251.8076923077,410251.8076923077,42.0,0.2489433376288053,0.5900660017527547,226254.28120431723,0.6558872175576665,0.09360936528863413,5.049731961363885,0.18519216546932052,-7.790094944394053,0.6927643965713923,0.07779217520621337,121.86476654119237,0.5083276354932056
1142.0,256744.0,256744.0,1142.0,0.17726999999999998,0.7354181818181819,215456.8909090909,0.6078909090909089,8.22909090909091E-7,5.2,0.20277454545454546,-6.710981818181817,0.5272727272727272,0.2093890909090909,128.19423636363635,0.4011472727272727
1040.0,662241.0,662241.0,1040.0,0.15040897583148558,0.665801441241685,212875.53314855875,0.7098200665188468,0.02315394809312638,5.549556541019955,0.19386740576496675,-7.345933924611975,0.6462305986696231,0.10071457871396898,122.34162949002217,0.6457237694013304
61.0,405441.0,405441.0,61.0,0.28636147039058185,0.5965559699744787,229407.25331473924,0.594421316623095,0.055523334809737555,5.313495015007363,0.16891070196268573,-8.05692488036841,0.6384381201874556,0.08549386312385086,121.00321824518113,0.4444757414873355
338.0,336670.0,336670.0,338.0,0.17893136879432617,0.6786453900709218,210489.52482269504,0.6929432624113474,0.040435173049645376,5.163120567375887,0.17364964539007086,-5.958503546099288,0.5460992907801419,0.08741347517730493,118.62051773049645,0.4818226950354611
1286.0,349382.0,349382.0,1286.0,0.5389274727272727,0.4833454545454544,239528.16363636364,0.4147018181818181,0.033462123818181824,4.209090909090909,0.15748636363636367,-8.8893,0.8636363636363636,0.052487272727272744,119.36390909090908,0.2904990909090908
1806.0,805411.0,805411.0,1806.0,0.21239305185185184,0.5747037037037036,223722.44444444444,0.6734814814814817,0.03852587740740741,4.518518518518518,0.14877407407407406,-6.682703703703703,0.7777777777777778,0.050214814814814816,122.63174074074075,0.5771851851851851
3165.0,494173.0,494173.0,3165.0,0.27900718750000003,0.56828125,232721.6875,0.52265625,0.03664056,5.25,0.18369999999999995,-8.10015625,0.40625,0.10646875000000001,121.86987500000002,0.37868750000000007
65.0,425238.28571428574,425238.28571428574,65.0,0.27768063829135303,0.5664718809962318,227937.72627034417,0.6430105960812954,0.03037320525499147,5.092577270410103,0.19241185930487817,-7.154134702601859,0.7025220761632492,0.08971610177292076,123.20121427233944,0.43341236662752974
148.0,351552.6666666667,351552.6666666667,148.0,0.25039781256246085,0.613640812725531,238786.74773264737,0.6232831285700523,0.06761561477512641,5.22390488247042,0.18624036043301948,-7.495923653840248,0.6490766720055737,0.08904235644377467,124.98448657637222,0.43502076687572117
1444.0,631298.0,631298.0,1444.0,0.14876269631578948,0.6032592105263157,241302.00460526315,0.7043249999999999,0.10938963693421053,4.328289473684211,0.2388201315789473,-6.497511842105265,0.6019736842105263,0.12452440789473684,121.13920789473684,0.4597373026315789
4202.0,369297.0,369297.0,4202.0,0.11606125,0.38791071428571416,347237.8214285714,0.5756964285714286,2.8457803571428576E-4,6.25,0.21391964285714285,-7.120303571428571,0.7678571428571429,0.03587678571428571,132.04946428571427,0.22183750000000005
85.0,700035.6,700035.6,85.0,0.2501826802466113,0.5861020272088566,215480.94543045206,0.6514093790504578,0.02938864156385081,5.286247034750313,0.20893324190097698,-6.970802863063895,0.5939662787121803,0.1479413135831382,118.75816053142907,0.4885124797423887
2593.0,695705.0,695705.0,2593.0,0.15664824107142866,0.7175,241669.89285714287,0.6511249999999998,4.0914339285714286E-4,5.098214285714286,0.16700714285714285,-6.045196428571431,0.5446428571428571,0.14402946428571425,112.92361607142857,0.6329196428571428
54.0,506181.2631578947,506181.2631578947,54.0,0.32653181343300597,0.5739531067696705,223568.15767603175,0.5979993359762611,0.09696458187720604,5.391608076793784,0.19066206974885086,-7.832210635847552,0.7038686129498529,0.09475060597065889,124.25838942388222,0.4632296012305125
235.0,265581.3333333333,265581.3333333333,235.0,0.37699228680600805,0.6291072634748464,186212.18972959332,0.5712704483691664,0.03285381980589649,4.707667294700452,0.19654790958661292,-7.906521467603434,0.7424873659558733,0.11115932008005962,117.27787267700869,0.5133698857213291
