num_followers,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,valence
76.0,0.0864,0.639,227053.0,0.671,5.197500000000001E-6,5.5,0.12475,-7.6515,1.0,0.066225,115.41125,0.47475
84.0,0.247,0.558,236693.0,0.5062500000000001,1.5645E-5,5.5,0.119,-8.2875,1.0,0.03634999999999999,117.492,0.3215
87.0,0.10715,0.6305000000000001,226350.0,0.593,0.0,6.0,0.1305,-7.694,1.0,0.06545000000000001,123.20375,0.4985
89.0,0.341975,0.5820000000000001,225742.0,0.57975,1.8004999999999999E-4,5.0,0.119,-7.7722500000000005,1.0,0.042275,123.265,0.376
90.0,0.060075,0.625,215538.75,0.7497499999999999,6.895E-6,5.5,0.139,-5.9145,1.0,0.058425000000000005,123.95949999999999,0.5155000000000001
91.0,0.16899999999999998,0.7224999999999999,258680.0,0.5814999999999999,2.13E-5,6.0,0.12,-8.6445,0.0,0.07680000000000001,108.58,0.516
92.0,0.164,0.558,231333.0,0.651,1.3E-5,5.0,0.123,-7.902,1.0,0.0399,120.012,0.511
95.0,0.113,0.629,231013.5,0.6565000000000001,6.1549999999999995E-6,5.0,0.128,-7.849,1.0,0.041999999999999996,121.918,0.4865
97.0,0.0985,0.595,230433.5,0.648,1.27E-6,5.0,0.112,-6.8725000000000005,1.0,0.0448,121.9785,0.367
99.0,0.50265,0.631,221080.0,0.457,0.435000555,4.5,0.11649999999999999,-10.7155,1.0,0.0755,118.744,0.4305
100.0,0.147175,0.6234999999999999,227723.25,0.73325,3.185E-5,5.5,0.134,-6.8260000000000005,1.0,0.055025000000000004,112.51325,0.556
102.0,0.127,0.513,230778.0,0.6,3.67E-6,5.0,0.1745,-10.035,1.0,0.0531,106.994,0.5725
105.0,0.3545,0.5465,253693.25,0.47725000000000006,0.006150000000000001,5.0,0.116,-9.53575,0.75,0.03755,108.92475,0.39625
110.0,0.0986475,0.679,255844.75,0.67725,0.33403672500000003,5.5,0.10642499999999999,-7.17775,1.0,0.052025,115.5925,0.3775
115.0,0.054075,0.6365000000000001,225840.0,0.7895000000000001,0.0,5.0,0.122,-4.8785,1.0,0.0461,120.2555,0.622
117.0,0.3395,0.509,209872.5,0.683,5.575E-6,5.0,0.1215,-7.670249999999999,1.0,0.051750000000000004,111.702,0.41200000000000003
119.0,0.0854,0.533,242866.5,0.6665000000000001,5.69E-4,4.0,0.1225,-6.402,1.0,0.0414,118.02850000000001,0.3705
125.0,0.3385,0.635,232057.0,0.5575000000000001,2.6049999999999996E-6,5.0,0.1185,-9.3015,1.0,0.14200000000000002,110.13,0.4335
126.0,0.434,0.513,246093.0,0.46,0.00322,5.0,0.11,-9.941,1.0,0.0359,117.649,0.313
127.0,0.00452,0.52,236391.0,0.817,0.00596,6.0,0.137,-6.131,1.0,0.0418,124.708,0.497
131.0,0.07715,0.7015,217927.0,0.641,0.0,5.0,0.1355,-5.898,1.0,0.12054999999999999,116.5195,0.43900000000000006
135.0,0.23299999999999998,0.6287499999999999,228251.5,0.549,1.0238E-4,6.0,0.11699999999999999,-7.16,0.5,0.051175,116.029,0.4115
136.0,0.669,0.507,245987.0,0.367,1.85E-6,5.0,0.113,-9.261,1.0,0.0306,123.972,0.249
138.0,0.107,0.673,242253.0,0.556,0.0,7.0,0.126,-7.078,0.0,0.0726,119.968,0.34
141.0,0.13625,0.64175,219607.75,0.57775,1.555E-5,5.25,0.12,-6.7745,1.0,0.058625,122.693,0.42574999999999996
148.0,0.0685,0.64,223280.0,0.708,5.09E-5,5.0,0.12,-6.244,1.0,0.0515,123.81,0.451
152.0,0.199,0.7004999999999999,230587.0,0.627,4.76E-6,5.0,0.118,-7.636,1.0,0.0463,120.016,0.471
153.0,0.2584,0.68125,156089.75,0.5994999999999999,2.285E-5,4.25,0.13225,-6.8317499999999995,0.75,0.08057500000000001,121.205,0.59825
158.0,0.395,0.523,216632.0,0.511,9.6E-4,5.0,0.109,-8.227,1.0,0.0383,120.0015,0.342
163.0,0.152,0.642,224460.0,0.706,8.01E-5,5.0,0.1265,-6.8605,1.0,0.0466,113.038,0.656
172.0,0.0733,0.7455,223693.5,0.709,6.15E-5,5.0,0.142,-6.822,1.0,0.05405,127.34,0.631
174.0,0.039225,0.64425,231193.25,0.7855,1.3865E-5,5.5,0.135,-4.81775,1.0,0.05725,122.02875,0.43174999999999997
176.0,0.152,0.721,286187.0,0.738,0.0,6.0,0.141,-5.697,1.0,0.322,96.145,0.68
183.0,0.02845,0.589,219060.0,0.7925,1.435E-6,4.0,0.155,-5.6235,1.0,0.0503,119.016,0.662
185.0,0.232,0.534,243380.0,0.481,1.8350000000000002E-4,5.0,0.116,-8.7865,1.0,0.03245,123.9935,0.4445
187.0,0.349,0.5507500000000001,231401.5,0.50725,2.7753E-4,5.0,0.1225,-7.593999999999999,1.0,0.041025000000000006,113.975,0.4065
190.0,0.118,0.6174999999999999,216300.0,0.6984999999999999,3.5800000000000003E-4,6.0,0.1525,-6.2620000000000005,0.0,0.054349999999999996,113.1265,0.4505
192.0,0.351,0.5814999999999999,232955.0,0.462,5.21E-4,4.0,0.11099999999999999,-11.132,1.0,0.039,114.633,0.5880000000000001
194.0,0.144375,0.67525,228593.5,0.69975,0.0015225,7.5,0.1765,-7.577249999999999,0.5,0.100325,125.59875000000001,0.6527499999999999
196.0,0.0949,0.647,239027.0,0.613,8.43E-6,7.0,0.102,-6.251,1.0,0.0484,121.937,0.494
198.0,0.11095000000000001,0.6839999999999999,216430.0,0.6145,1.41E-4,5.5,0.129,-6.1259999999999994,1.0,0.06755,109.69200000000001,0.469
200.0,0.39905,0.581,246950.0,0.4805,0.0354,3.0,0.12025,-8.692499999999999,1.0,0.0737,105.22475,0.4155
203.0,0.02735,0.5449999999999999,239673.5,0.765,0.0018304999999999999,7.5,0.2045,-6.8645,0.5,0.05225,110.0435,0.4555
208.0,0.1285,0.516,226773.5,0.6995,1.0500000000000001E-5,6.0,0.115,-5.774,1.0,0.033699999999999994,129.852,0.4505
211.0,0.0698,0.604,251440.0,0.664,0.00436,6.0,0.122,-6.333,1.0,0.0467,114.725,0.417
222.0,0.1875,0.591,212446.5,0.679,8.364999999999999E-6,5.0,0.145,-6.39,1.0,0.03775,120.6155,0.46599999999999997
223.0,0.23704999999999998,0.5880000000000001,200496.0,0.63,0.2715025475,4.5,0.13274999999999998,-9.32025,1.0,0.032225,126.67750000000001,0.644
224.0,0.00128,0.489,228867.0,0.882,3.43E-5,5.0,0.12,-4.894,0.0,0.0553,135.903,0.408
227.0,0.08349999999999999,0.602,222553.5,0.704,2.1E-5,5.0,0.138,-6.192,1.0,0.0396,119.482,0.4015
240.0,0.44497499999999995,0.64825,200353.5,0.577,6.628E-5,5.0,0.14750000000000002,-8.51375,1.0,0.040825,113.54725,0.5952500000000001
244.0,0.05355,0.65875,227550.5,0.727,0.1085,5.0,0.11925,-6.500500000000001,1.0,0.050775,120.9625,0.466
256.0,0.015,0.546,224333.0,0.821,0.0,4.0,0.205,-6.269,1.0,0.06955,125.976,0.563
257.0,0.109,0.611,238440.0,0.551,2.15E-6,6.0,0.127,-7.685,0.0,0.0723,117.066,0.2
260.0,0.389,0.62625,229693.25,0.45975,1.9101E-4,4.75,0.1255,-8.282250000000001,1.0,0.069475,105.55475000000001,0.3505
261.0,0.06405,0.615,215268.5,0.73,0.008845,5.0,0.14100000000000001,-5.957,1.0,0.05945,122.26400000000001,0.457
269.0,0.08065,0.6735,227827.0,0.668,2.5899999999999998E-6,4.5,0.176,-6.781,1.0,0.06425,98.9975,0.539
276.0,0.0791,0.6014999999999999,217263.5,0.6984999999999999,2.38E-6,5.0,0.1195,-5.9825,1.0,0.0476,118.78999999999999,0.4625
277.0,0.061649999999999996,0.426,283560.0,0.605,0.0,5.5,0.131,-6.961,1.0,0.03325,135.843,0.1855
283.0,0.118,0.6295,227880.0,0.571,0.0,6.0,0.134,-7.21,1.0,0.05865,120.963,0.434
290.0,0.35750000000000004,0.48675,248367.0,0.493,0.00966,4.75,0.11725,-10.48625,1.0,0.0355,112.19900000000001,0.353
304.0,0.34840000000000004,0.58925,201873.25,0.58525,1.115E-6,5.0,0.13274999999999998,-7.8069999999999995,1.0,0.0466,120.55775,0.56325
313.0,0.001445,0.434,232233.0,0.892,5.57E-4,5.0,0.2075,-4.7725,1.0,0.0439,134.858,0.4255
315.0,0.27749999999999997,0.5345,226513.5,0.48250000000000004,9.025E-5,4.0,0.1215,-8.815999999999999,1.0,0.03605,112.7365,0.257
319.0,0.156,0.622,213507.0,0.634,0.0,5.0,0.115,-5.984,1.0,0.0464,118.491,0.465
322.0,0.0895,0.5325,179240.0,0.6545000000000001,5.92E-5,7.0,0.1925,-11.3625,1.0,0.0504,119.8845,0.644
327.0,0.111,0.633,244507.0,0.642,0.0,6.0,0.132,-7.424,1.0,0.0383,103.649,0.6
357.0,0.127,0.441,207220.0,0.7304999999999999,0.001765,7.0,0.13,-6.683,1.0,0.06445000000000001,118.214,0.4225
371.0,0.077925,0.65725,215694.25,0.7265,3.5425E-5,5.75,0.121,-5.93125,1.0,0.06305,113.0115,0.573
372.0,0.147,0.702,210600.0,0.819,0.0,5.0,0.212,-4.31,1.0,0.0506,93.996,0.558
374.0,0.1385,0.6725000000000001,230853.0,0.588,1.83E-4,6.0,0.1245,-7.202500000000001,1.0,0.0547,117.99799999999999,0.4105
375.0,0.1315,0.7255,222726.5,0.554,0.0,6.0,0.151,-7.2165,1.0,0.16899999999999998,129.971,0.348
376.0,0.164,0.739,226040.0,0.612,0.0,6.0,0.124,-6.754,1.0,0.102,123.667,0.421
381.0,0.3235,0.5415000000000001,199053.5,0.4855,0.0,7.0,0.103,-8.275500000000001,1.0,0.036699999999999997,118.9605,0.45599999999999996
398.0,0.08795,0.586,210646.5,0.7935000000000001,0.0,6.0,0.12,-5.2015,1.0,0.0371,122.2425,0.6214999999999999
418.0,0.0739,0.699,230227.0,0.668,0.0,6.0,0.129,-5.91,0.0,0.133,114.025,0.485
422.0,0.03069,0.5335,218115.25,0.866,0.0,5.0,0.14250000000000002,-4.73975,1.0,0.058475,127.05775,0.49075
429.0,0.125,0.596,213547.0,0.78,0.0,6.0,0.141,-5.554,1.0,0.038,127.911,0.696
441.0,6.78E-4,0.4755,225040.0,0.92,5.725E-6,5.0,0.175,-4.225,1.0,0.0685,137.368,0.4435
444.0,0.403,0.521,224693.0,0.459,2.78E-6,6.0,0.161,-8.541,1.0,0.0366,122.421,0.258
450.0,0.641,0.5595,227697.5,0.349,2.95E-4,5.0,0.122,-10.344999999999999,1.0,0.0411,115.832,0.331
455.0,0.0775,0.675,223626.5,0.6275,0.0,6.0,0.145,-6.384,1.0,0.08695,128.04899999999998,0.438
458.0,0.125,0.7044999999999999,219930.5,0.5894999999999999,6.6E-7,5.5,0.1245,-6.487500000000001,0.0,0.09325,120.05799999999999,0.45999999999999996
463.0,0.0696,0.576,225560.0,0.736,0.0,5.0,0.121,-5.507,1.0,0.0454,122.005,0.465
474.0,0.105,0.497,257886.0,0.401,0.0145,6.0,0.136,-11.384,0.0,0.055,95.13,0.184
483.0,0.17,0.601,217440.0,0.649,0.0,5.0,0.119,-6.576,1.0,0.0505,119.93,0.528
501.0,0.0847,0.611,229880.0,0.764,1.08E-6,5.0,0.111,-7.064,1.0,0.043,117.662,0.596
503.0,0.09622,0.60725,226171.25,0.7915,1.3725E-6,5.0,0.14650000000000002,-4.965,1.0,0.04765,123.04275,0.56325
507.0,0.2875,0.5609999999999999,216931.5,0.6205,3.405E-6,6.0,0.114,-7.1739999999999995,1.0,0.0368,102.48349999999999,0.441
515.0,0.26675,0.5495,242693.5,0.71175,2.85E-4,5.0,0.1275,-6.771000000000001,1.0,0.038,117.67275,0.47550000000000003
554.0,0.153,0.632,220627.0,0.675,0.0,5.0,0.114,-5.862,1.0,0.0384,110.008,0.501
597.0,0.158,0.701,234773.0,0.695,1.86E-5,5.0,0.114,-6.816,0.0,0.059899999999999995,120.028,0.592
604.0,0.5694999999999999,0.612,178913.5,0.443,0.0,6.5,0.1325,-10.879000000000001,1.0,0.036750000000000005,106.3485,0.7155
626.0,0.2415,0.5569999999999999,229785.5,0.5914999999999999,4.13E-5,5.0,0.103,-6.564,1.0,0.039599999999999996,125.4265,0.4625
629.0,0.889,0.5015000000000001,165106.5,0.267,0.0,5.0,0.1535,-12.77,1.0,0.037349999999999994,112.752,0.565
636.0,0.223,0.614,233853.0,0.545,1.38E-5,5.0,0.147,-7.181,0.0,0.0876,112.001,0.375
653.0,0.0934,0.6839999999999999,216653.5,0.71,0.0,5.0,0.122,-5.597,0.5,0.05785,118.07849999999999,0.647
674.0,0.0451,0.614,214920.0,0.738,1.31E-4,2.0,0.122,-6.397,1.0,0.038,117.022,0.692
682.0,0.0842,0.5814999999999999,232462.0,0.7144999999999999,0.0019399999999999999,5.0,0.14150000000000001,-5.487,1.0,0.0528,129.3915,0.355
698.0,0.0014650000000000002,0.46950000000000003,203040.0,0.906,0.0,5.0,0.166,-4.218500000000001,1.0,0.06215,135.393,0.566
722.0,0.104,0.647,212373.0,0.688,1.03E-6,7.0,0.104,-6.251,1.0,0.0405,121.954,0.563
766.0,0.554,0.515,272693.5,0.40800000000000003,3.1999999999999997E-4,5.0,0.1135,-9.812000000000001,1.0,0.032549999999999996,113.79750000000001,0.2405
823.0,0.562,0.7064999999999999,132880.5,0.3485,0.7044999999999999,7.0,0.1145,-10.733,1.0,0.0959,85.47200000000001,0.5605
839.0,0.09179999999999999,0.6625000000000001,224651.0,0.633,0.001886,6.5,0.1505,-6.895,0.0,0.0571,125.0315,0.5195000000000001
848.0,0.432,0.557,232656.0,0.399,9.34E-5,6.0,0.11,-8.798,0.0,0.0535,96.647,0.274
864.0,0.0848,0.609,237240.0,0.763,3.06E-6,7.0,0.166,-5.715,1.0,0.0419,113.76,0.666
867.0,0.071,0.676,216472.0,0.651,0.0,1.5,0.1205,-5.8075,1.0,0.0466,116.482,0.39649999999999996
880.0,0.0264,0.642,208267.0,0.789,0.0,1.0,0.145,-4.868,1.0,0.0539,125.036,0.682
915.0,0.0819,0.57,214720.0,0.675,4.09E-6,7.0,0.134,-5.983,0.0,0.0428,119.901,0.319
947.0,0.99,0.3605,106339.5,0.06505,0.9235,4.0,0.108,-21.723,1.0,0.04655,90.084,0.142
1038.0,0.41432499999999994,0.5015,208576.75,0.5595,1.1045000000000001E-4,5.0,0.132,-9.399750000000001,1.0,0.04645,115.39125,0.41300000000000003
1251.0,0.2445,0.6445000000000001,220885.0,0.6054999999999999,7.04E-6,5.0,0.1195,-7.1075,1.0,0.0468,115.471,0.4685
1280.0,0.0373,0.614,196787.0,0.847,0.0,5.0,0.144,-4.444,1.0,0.0595,124.031,0.674
1286.0,0.669,0.485,235840.0,0.397,5.51E-6,4.0,0.1105,-8.491499999999998,1.0,0.03415,119.572,0.255
1303.0,0.269,0.614,238827.0,0.502,0.0,6.0,0.11,-8.065,1.0,0.0881,117.96,0.326
1311.0,0.0714,0.572,215133.0,0.791,1.8E-5,6.0,0.114,-5.356,1.0,0.043,114.016,0.371
1360.0,0.00706,0.727,217800.0,0.864,0.469,5.0,0.176,-5.783,1.0,0.0852,140.048,0.397
1403.0,0.00494,0.581,203413.0,0.972,0.00586,6.0,0.275,-5.77,1.0,0.0571,142.002,0.439
1472.0,0.908,0.45099999999999996,230393.5,0.1565,0.007572499999999999,2.0,0.11,-13.371500000000001,1.0,0.0364,113.8425,0.152
1474.0,0.302,0.556,240107.0,0.549,0.0,5.0,0.11,-6.959,1.0,0.0413,121.16,0.375
1525.0,0.0753,0.604,234133.0,0.791,0.0,2.0,0.121,-5.573,1.0,0.0734,109.935,0.486
1559.0,0.1345,0.635,210957.5,0.662,5.75E-4,5.5,0.118,-6.662,0.0,0.06,118.012,0.3335
1585.0,0.1845,0.5475000000000001,230240.0,0.594,2.538E-4,5.0,0.1135,-6.86,1.0,0.03815,117.48599999999999,0.394
1612.0,0.522,0.522,203227.0,0.549,0.00314,5.0,0.124,-8.012,1.0,0.0374,111.344,0.514
1651.0,0.174,0.597,209560.0,0.586,1.48E-5,5.0,0.118,-6.075,1.0,0.0504,103.383,0.532
1731.0,0.05405,0.797,190965.0,0.5635,0.0,5.0,0.149,-6.9704999999999995,1.0,0.273,139.538,0.4065
1806.0,0.0576,0.597,220200.0,0.731,5.52E-5,4.0,0.117,-6.595,1.0,0.039,115.013,0.555
1975.0,0.3315,0.5854999999999999,177880.0,0.7,7.094999999999999E-5,4.0,0.1225,-8.8735,1.0,0.03995,124.162,0.7495
2002.0,0.514,0.494,237147.0,0.417,0.0,4.0,0.116,-7.934,1.0,0.0353,123.498,0.299
2004.0,0.124,0.6515,226372.5,0.6385000000000001,0.0,6.0,0.119,-5.899,1.0,0.07015,117.0135,0.4635
2008.0,0.3155,0.5145,236807.0,0.5735,3.615E-5,6.5,0.114,-7.307,1.0,0.04335,110.958,0.332
2016.0,0.554,0.49,242226.0,0.391,2.58E-5,3.0,0.112,-8.034,1.0,0.0307,134.018,0.275
2122.0,0.0275,0.471,200320.0,0.825,0.0296,7.0,0.137,-4.799,1.0,0.0476,131.845,0.708
2259.0,0.0752,0.631,215307.0,0.614,5.46E-6,6.0,0.133,-6.44,0.0,0.0602,119.942,0.436
2286.0,0.064,0.617,224200.0,0.715,0.0178,5.0,0.128,-7.103,1.0,0.0561,123.006,0.483
2471.0,0.0597,0.68,233259.0,0.689,5.03E-4,6.0,0.115,-6.101,0.0,0.0483,120.01,0.36
2509.0,0.29900000000000004,0.5075000000000001,241770.5,0.475,5.0049999999999995E-6,4.5,0.1075,-7.257,1.0,0.0338,122.9765,0.2345
2545.0,0.033,0.565,205403.5,0.7324999999999999,1.1199999999999999E-6,5.0,0.1465,-6.906000000000001,0.0,0.047200000000000006,119.882,0.373
2658.0,0.0732,0.787,262640.0,0.767,0.0,7.0,0.137,-6.31,1.0,0.284,91.727,0.674
2994.0,0.115,0.757,228773.0,0.784,0.0,6.0,0.13,-5.319,0.0,0.0701,114.001,0.78
3136.0,0.05635,0.788,229040.0,0.683,0.0,3.0,0.11549999999999999,-5.7485,1.0,0.149,122.951,0.4635
3165.0,0.1955,0.562,226893.5,0.5325,4.77E-6,6.0,0.121,-7.785,0.0,0.0641,120.01150000000001,0.3895
3437.0,0.16,0.576,219667.0,0.673,1.07E-4,5.0,0.123,-8.288,1.0,0.0414,121.199,0.713
3498.0,0.182,0.503,232638.0,0.5854999999999999,0.01115,6.0,0.116,-8.358,1.0,0.0445,124.033,0.2275
4097.0,0.08415,0.5705,211806.5,0.751,0.0,5.0,0.1185,-5.202999999999999,1.0,0.035,131.9675,0.564
4455.0,0.303,0.504,261480.0,0.45299999999999996,3.1400000000000004E-4,7.0,0.1405,-10.413499999999999,1.0,0.03815,121.658,0.48150000000000004
5164.0,0.015,0.472,281147.0,0.797,0.00156,5.0,0.132,-7.766,1.0,0.0445,123.657,0.462
5219.0,0.04375,0.6105,221621.5,0.734,3.33E-4,5.5,0.135,-5.5685,0.0,0.0655,134.539,0.2885
6918.0,0.0139,0.667,231573.0,0.81,0.0,6.0,0.155,-5.314,1.0,0.125,127.079,0.485
7177.0,0.00126,0.4565,210680.5,0.9275,2.12E-5,6.0,0.1875,-4.5575,1.0,0.08065,130.83800000000002,0.4685
7394.0,0.08579999999999999,0.617,214493.5,0.7204999999999999,0.0,7.0,0.1295,-5.314500000000001,1.0,0.051250000000000004,111.02199999999999,0.4595
7973.0,0.156,0.501,254286.5,0.661,7.134999999999999E-4,4.0,0.119,-8.67,1.0,0.04085,118.21549999999999,0.5405
9345.0,0.817,0.3575,175197.5,0.1245,0.702,4.5,0.112,-25.609,0.0,0.04345,99.011,0.1975
9887.0,0.00409,0.771,384585.0,0.679,0.822,6.0,0.115,-8.222,1.0,0.0713,128.001,0.336
12862.0,0.31,0.554,220615.0,0.517,1.34E-5,5.0,0.115,-8.065,1.0,0.0487,114.761,0.27
23500.0,0.273,0.616,219107.0,0.524,5.28E-4,5.0,0.114,-10.016,1.0,0.0426,106.436,0.54
27830.0,0.223,0.584,222467.0,0.525,1.85E-5,5.0,0.111,-7.314,0.0,0.0561,119.903,0.317
